PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,Performance
-0.6872499297581673,-0.157391567815041,-1.2590188921951504,-0.265392664082599,-0.09336053789292853,0.10200179931817788,-0.2583155106690451,-0.2189577181523248,0.4674174907205239,0.14294978133410438,-0.2512836969816784,-0.09726005018260495,0.4598766053854212,-0.027239803423898507,-0.025624152766742986,0.04635690318293198,1
-0.5207312100944058,-0.9237157364954067,-0.42428505771761044,-0.047428913540302736,-0.09188738489575787,-0.15281944413212095,-0.2830190112016066,0.4032241583524485,-0.3781272918326718,-0.6501346119878172,-0.5585167841395816,0.2090130143316528,-0.5252763530558776,-0.26873195977432124,0.11387462026812885,0.141466542778797,2
0.4622387888833976,-0.8305003197268801,0.362910690189189,0.31613804918830823,0.0911570533873946,0.3599181200139735,0.028973003989086643,-0.5045701316831253,-0.07718947180841218,-0.2817880279107289,0.03873026803840063,-0.09389960733866665,0.03547490214196386,0.07517084873750256,-0.23921558878793545,0.008980655258038567,1
0.06118159270901527,0.11493324774115721,-0.902641762125957,-0.2744771561806234,-0.03405023687329667,0.7588296536846307,-0.20634616358515145,-0.20933063116337358,0.13360376975841748,0.18348624019232038,-0.22405038904767968,-0.26666710517860726,-0.32365367395741823,-0.031859133624044744,-0.06848082382848023,0.0032164239637509223,0
-0.07672344726719135,0.6625759930641688,0.4655067929831138,0.14705655051685126,-0.08384104663233105,0.2623857827966499,-0.01640904679490962,-0.23724619108376044,-0.21686706670672296,-0.04382659101746267,-0.21802603157063252,-0.23058872835866062,0.07982364886482568,0.014346478574387506,-0.09979783357363592,0.03863419716212532,0
-0.6661481066416177,0.4905968665703002,0.30916978928453354,0.3680076812975357,0.017267706323159104,-0.37083633906442753,-0.10201461610303036,-0.2130872667357785,0.08266216747826505,-0.029064286507205495,-0.18564897629874952,-0.10959626680734527,-0.043784847309924824,8.3264425780466e-05,-0.0823810183612507,0.023793010673447856,0
-0.8718098021835512,-0.4719903639257377,0.3254664072079959,-0.2576347265939799,-0.4505813241200993,-0.1607308110035921,-0.2638908754104684,0.002444624142815821,-0.005216195335527918,-0.07157685392474686,-0.08653553343895679,-0.3770717016096275,-0.444560386557138,0.049142387349043776,0.6621973964491634,0.6549735654574829,2
-0.7467797536443377,-0.16715174716989972,-1.0290095720701204,-0.119327058587124,-0.3684628350616262,-0.30163573896110873,-0.03517698757971843,0.012386849061896854,-0.2562026004451844,-0.29012868384780033,0.5318493200686993,-0.4618550086252241,0.558521885145041,-0.28108700637903766,-0.18490826866309898,-0.0883088681500957,2
0.7837623779862668,-0.9718615253606866,0.2708561249050466,0.38137856547119064,-0.00482264046452352,-0.028861998407844758,0.4144774836031291,-0.5507995389458654,-0.28023416491408104,0.26306966194202075,-0.17420860580122485,-0.14734669263696532,0.0601843637368209,-0.040434105404886345,-0.1361770056636595,0.09436739566767552,1
0.08918339858496502,-1.1398407295995912,-0.5457373025262129,-0.5319178994650772,-0.28258456824860073,0.8309294642627968,-0.15493116186527472,-0.6551363119379432,0.41310094298545175,-0.013663917820352478,-0.1352932641422353,-0.09644161555974257,0.5640029479636552,-0.09341908031726917,-0.11863877961321848,0.0674543034928777,0
0.541509476956676,-0.5263194766231288,-0.06277603785859737,-1.0067578509208843,0.11862584609259574,0.03716568892082206,-0.00511884123543932,0.31204668614104303,-0.07170586052412742,-0.4750955245930457,0.4190620093505325,-0.2489904074798339,-0.3548243145634082,0.8772336265382907,1.0740428125077832,0.09586448629443173,3
0.9887724257665751,-0.8187478544325747,0.02101885929334979,-0.5947222403575538,-0.779340566309324,-0.1265708684902288,-0.38635594553094044,-0.1581406931230696,0.41440764579027023,-0.47945080269423357,0.1593619928535996,-0.07858022541348902,-0.3122561459830333,-0.06220368244206573,-0.1305963888506991,-0.13168996448669784,2
0.4669976836334225,-0.8847018231452576,0.34181456883209815,0.33991418295162734,0.10436946394402774,0.3529003376577693,0.024366511312848893,-0.5653832563277625,-0.09466675056966345,-0.43021273043490493,0.08859970973772617,-0.225229029046286,0.043161927050237636,0.7249162132665394,0.09981836031243871,-0.47355651358929207,2
-0.6282682082999842,-0.09262583321604367,-0.8856675698119488,0.11747239640839788,-0.18324040246145135,-0.33119106592822234,-0.10085510882293414,0.08164138411600338,-0.2766245175491556,-0.30645250637863203,0.6281434393100476,-0.4952027044435891,-0.25263746562466594,-0.35331853745568115,-0.018673271212066703,-0.1051474055634466,3
-0.6872499297581673,-0.157391567815041,-1.2590188921951504,-0.265392664082599,-0.09336053789292853,0.10200179931817788,-0.2583155106690451,-0.2189577181523248,0.4674174907205239,0.14294978133410438,-0.2512836969816784,-0.09726005018260495,0.4598766053854212,-0.027239803423898507,-0.025624152766742986,0.04635690318293198,1
0.5877751717540685,-0.7124333873691369,0.2732306006393257,0.2970267724771509,0.23398256757132307,0.0042703245315885985,-0.054015456985634924,0.5066272583096583,-0.53771559825377,0.8039214367218201,-0.3021182684303425,-0.418163356729698,0.18510024384553458,0.09752511922624055,-0.149107271774678,0.017807899989351922,1
0.31739992689222973,-0.4956742345386317,0.18384949259370853,0.34573598590565147,0.2271781425591367,0.3592711469891229,-0.203766140668369,-0.004737344583721326,-0.3549075421584017,-0.3871703365204519,0.020340299559132913,-0.5516729535325458,0.01466265894540536,0.8560408093510801,0.9251032334279734,0.18876312524907635,0
-0.7728147662920286,-1.1824079771535723,-0.4869639630913146,-0.32965113307828897,-0.10824706968815057,-0.18866744625658083,-0.5198529033320434,0.8781189046086211,-0.343005619903093,-0.2673450763930926,-0.5033477759800901,0.1446487869720361,0.6403305310144903,-0.10342544435488785,-0.03822394956751968,-0.1295118003135023,0
-0.03931253503967805,-0.10282470660762377,0.8644863027150815,0.1073042488690816,-0.04914764541740413,0.364462135211545,-0.22676291928047787,-0.08861994877735568,-0.23189517184554548,-0.1426355917472094,-0.1379179536378997,-0.43522175667074264,0.0318422271634769,0.06502858361695049,0.6498892279078085,0.707210049821762,1
0.8220379325357301,0.09763281847491068,-0.6304848208286865,-0.34808989682293623,-0.610031519050437,-0.3371120468776894,0.20622029956191446,0.08284010437355227,-0.29657572241767804,0.32028348417611685,-0.18496250069395073,-0.1912778148457938,-0.26942765965289744,0.06732110628417148,-0.005091656659488256,-0.00028370215562713297,0
-0.3654995835104506,-1.2538674804633714,-0.19720532667498755,-0.02502479251143433,-0.2970642147586674,-0.17229260855736772,-0.012761444817141643,-0.474318683407591,0.13201222594035408,-0.35915399261244235,0.1399821299366691,-0.16707897398517085,-0.43324068667037724,0.7090300169986326,0.11212652885379362,-0.5257929979535714,0
0.24472437659229163,0.3023595992105437,-0.28994955019242147,0.4574785555585975,0.19338989761619108,0.24716293975940384,-0.031685253673954916,-0.0448917125213415,-0.5171660637323204,-0.3058886583017898,0.5400772630756382,-0.5684196571310263,0.12778572334806593,-0.28408335445988425,-0.22265629305380594,-0.09405404949367507,1
-0.31979605503663794,0.4653894622399235,0.08282390117460842,-0.43883355572689464,-0.5863834782905165,0.3704149584425903,0.032068566383220476,-0.17034054251157094,-0.2897173243816934,0.012469842294742767,-0.19902066664357262,-0.2934311348488608,-0.2729704686810387,0.01272349645508783,-0.10490648024466617,0.001238899286523626,0
0.39163338402042464,0.7748285794455929,0.5037933250282436,-0.04209591013532346,-0.27462277096024124,-0.058187898235593616,-0.25536506451860475,-0.08253186577416877,0.08485431991456627,-0.18476059673977172,-0.09941780327909225,-0.08986654790311119,0.0835235894244552,0.043282181340767306,-0.03920164953252467,-0.012365388964307389,0
-0.5383962773826267,-0.897757326681256,-0.40188887480883095,-0.7609031929263876,0.8025203062374126,0.14488444516453047,-0.3535401900078918,0.5553994778454788,0.4751948097415879,0.5939613091756869,0.08989260827921104,-0.0698776394584843,-0.36222124014255025,0.005274482356628002,-0.04614004465147495,-0.08643179933459205,0
-0.6872499297581673,-0.157391567815041,-1.2590188921951504,-0.265392664082599,-0.09336053789292853,0.10200179931817788,-0.2583155106690451,-0.2189577181523248,0.4674174907205239,0.14294978133410438,-0.2512836969816784,-0.09726005018260495,0.4598766053854212,-0.027239803423898507,-0.025624152766742986,0.04635690318293198,3
-0.6859299990526202,-1.0269887514300224,-0.5906053909515417,-0.264410353443087,-0.249046977733941,-0.1622679003921716,-0.24745071570550853,0.3458694953799652,-0.3596275478252896,-0.6935318713591342,-0.4803812795650322,0.07395462895218707,0.39093595805306147,-0.05691108617358384,0.6083163363586492,0.5682242059086822,1
0.3042542004784619,0.3121197785654024,-0.5199588703174515,0.31141295006312253,0.4684921947848888,0.6508004780386903,-0.2548237767632816,-0.2762362797355631,0.20645402743338792,0.12718980688011497,-0.24305575397473958,-0.2038246986884071,0.02914044358844614,-0.030236151504745068,-0.06337217715744994,0.040611721839352605,2
-0.9092207144110644,0.29341033574605513,-0.07351310252397175,-0.21788242494621027,-0.48527472533502625,-0.2628071634184872,-0.05353700292490016,-0.14618161816358888,0.009811909803294605,0.027232146804999913,-0.16664361137168962,-0.17243867329754545,-0.39657896485578925,-0.0015397176935192103,-0.08748966503228098,-0.013602287202153826,0
-0.3447002827821348,0.13038047271667508,-0.44628655389100175,0.6784296863392819,0.29449865057168123,-0.3860591821016736,-0.1172908229820756,-0.020732788173359495,-0.21763682954733238,-0.2911263537915326,0.5724543183475211,-0.44742719557971095,0.004177227173315423,-0.29834656860849124,-0.20523947784142074,-0.10889523598235251,2
0.30557413118400906,-0.557477405049579,0.14845463092615713,0.31239526070263446,0.3128057549438763,0.38653077832834104,-0.243958981799745,0.2885909337967269,-0.6205910111124254,-0.7092918458131235,-0.47215333655809344,-0.03261001955361509,-0.039800203743913465,-0.059907434254430375,0.5705683119679423,0.5624790245651028,2
1.553368622638891,-0.762922529242136,0.311647185817713,0.05640838216907454,-0.3727778285030568,-0.6233801625579874,-0.04932907909502815,-0.27127574895799933,0.2842132103595717,0.009110453846310651,-0.07258224591308582,-0.06918490422158755,0.06524743315768816,-0.17618565446515494,-0.022449159055392937,-0.008907926201459193,0
-0.3141945394597348,0.15194884205767,-0.3503708994797486,0.5826632845707864,0.2803810837430668,-0.36900954493064547,-0.07441134481468381,-0.06839153789750685,-0.022872924073339962,-0.125174328756272,-0.07726016480104245,-0.09471804196152903,-0.06865144043627014,0.14135012563087324,-0.14620096194145993,-0.012116745051907143,3
-0.7277452475065702,-0.1832113429235146,-1.315717016307592,-0.24045984776973706,-0.06855715926787564,0.04884073984568882,-0.2903574096880338,-0.18348919443515144,0.4812800603936711,0.07132719543479957,-0.21459994094621185,-0.08219315255628296,0.5558560301333041,-0.08058879015178866,0.1660507005336413,0.08750003147743962,2
-1.0688052972293787,0.24004843512268725,-0.3038814949435717,-0.3907829863910085,-0.7432836375506573,-0.25747990068335413,-0.39764079352241155,-0.36190929045488107,-0.29161349235447254,0.2796606903590748,0.12216689914598881,0.5303968611346548,0.5199685593749113,0.03493898098446038,0.1268183593663261,0.024365436290036957,0
0.6923050776598747,0.9184987776216813,0.47596958784679355,-0.13894755554740315,-0.5493860929113733,-0.3031993861129843,-0.8579556223148053,-0.13966406205025317,0.011870419632044216,0.00994150780937525,0.23202120204106663,0.5019940010442303,0.09429546699880342,-0.1038089161566548,0.20279818158388568,-0.08465506692267716,2
-0.3654995835104506,-1.2538674804633714,-0.19720532667498755,-0.02502479251143433,-0.2970642147586674,-0.17229260855736772,-0.012761444817141643,-0.474318683407591,0.13201222594035408,-0.35915399261244235,0.1399821299366691,-0.16707897398517085,-0.43324068667037724,0.7090300169986326,0.11212652885379362,-0.5257929979535714,0
-0.47913943767291184,-0.6638314217081183,0.866114375254891,0.3224335766957419,-0.07084757107702294,-0.275130795980886,-0.08423583660738065,-0.625106936173415,0.32787485392818083,-0.17091568115140526,-0.03728148818742344,0.012214629366832444,-0.06326700090644133,-0.08035922661619727,-0.157978829995341,0.030049224494716115,0
-0.67512664390511,-0.40440328371656853,0.86848885098917,0.2380817837017021,0.1679576369588236,-0.2419984730414526,-0.5527287771961447,0.43231986108210874,0.07039342058849185,0.3699360936283941,-0.16519115081654115,-0.25860203472590026,0.061648879202272355,0.057599998014929626,-0.1709090961063595,-0.04651027118360748,0
-0.27765860232495926,-0.7265292056711614,-0.04160216590910493,0.5384611927034433,0.4106550467624275,-0.2608486197780613,-0.3314966243797368,0.336318509780259,-0.30527703415770135,-0.7064310453000227,-0.5775221490666416,0.271855420821853,-0.17248223551001327,-0.2671089776550215,0.1189832669391591,0.1788618406543987,1
-0.3447002827821348,0.13038047271667508,-0.44628655389100175,0.6784296863392819,0.29449865057168123,-0.3860591821016736,-0.1172908229820756,-0.020732788173359495,-0.21763682954733238,-0.2911263537915326,0.5724543183475211,-0.44742719557971095,0.004177227173315423,-0.29834656860849124,-0.20523947784142074,-0.10889523598235251,0
0.24354970313856839,0.35664830156886773,-0.19217872088135152,-0.11997271437201765,0.7781617571357456,0.137601987077406,0.35744045030453986,0.05027234432164171,-0.4628355110443648,-0.30917627396428005,0.8011853796484375,-0.34361688504366367,0.10739292682548718,-0.2902032579197536,-0.12920425134407718,-0.09855780444628526,0
0.6928827973854328,0.8715149891827194,0.5062978538957803,-0.17791363278526476,-0.4517962346708644,-0.3321323813534928,-0.4802156094930669,0.04227759890410571,0.34758030856692984,-0.29778579911317277,-0.11639967168249346,-0.15242693994328285,0.08488671828569289,-0.12140507048588106,0.01393001303463065,-0.06464112470700942,1
-0.38519560053053764,0.10456069760820152,-0.5029846780034434,0.7033625026521438,0.319302029196734,-0.4392202415741627,-0.1493327220010643,0.0147357355438138,-0.20377425987418518,-0.36274893969083744,0.6091380743829877,-0.43236029795338893,0.10015665192119838,-0.35169555533638147,-0.013564624541036477,-0.0677521076878449,1
-0.09840299010929901,0.06157134711778944,-1.1330101545455569,-0.4473777176254217,-0.2920591490889277,0.7641569164197638,-0.5504499541826627,-0.42505830345466566,-0.16782163239934966,0.43591478374639536,0.06476012146999875,0.43616842925359295,0.5928938502732822,0.004619565053934849,0.14582720057012682,0.041184147455941705,2
0.7483458459523324,0.3819790515145851,-0.17684348509312936,0.19633582690124632,0.0017030170162997127,-0.06337888645801576,-0.23236828590649594,0.0013507384194656469,-0.038158050398290067,-0.4292953415130142,0.05884044991794038,-0.20631774476491432,0.06634402120638366,0.8342944070748968,0.2360123559876402,-0.5308123135369931,1
-0.5572671472291815,-0.04523768876657519,-0.7330537912882541,-0.003226821672959568,-0.22216134791511857,-0.26098036928470514,-0.025933731636553603,-0.0014858893253172356,-0.0957231817483104,-0.06887789544406656,-0.05825479987398255,-0.1575604484517292,-0.4214455579821345,0.13972714351157356,-0.15130960861249018,-0.049512042927508826,3
0.19467423815535792,-0.11496545696884286,-0.8688114792444293,-0.37080407485342143,-0.579668848697649,-0.0401440983508215,0.4788125395098366,-0.10566023227297261,-0.5640126222618488,0.40591872652995276,-0.36318109219137273,-0.2835854018566562,0.6340111753050631,0.05726794786654499,-0.040247984851247504,0.1086975496786641,0
0.7726110317660779,0.4243723649468263,-0.4816723382723218,0.12226048941094778,0.2777104704569787,0.33022679700644697,-0.49377979448697673,-0.12152195442597147,0.5081754140546771,-0.013744198842194078,-0.1244475256831993,-0.06310251823285769,0.03284038414807566,-0.0013004487383652674,-0.002775993116338693,-0.010387864287080106,2
0.6928827973854328,0.8715149891827194,0.5062978538957803,-0.17791363278526476,-0.4517962346708644,-0.3321323813534928,-0.4802156094930669,0.04227759890410571,0.34758030856692984,-0.29778579911317277,-0.11639967168249346,-0.15242693994328285,0.08488671828569289,-0.12140507048588106,0.01393001303463065,-0.06464112470700942,0
-0.1342527714492247,-1.1184841201500735,0.15008270346596653,0.5275245885292947,0.29110582928425754,-0.25306215286409,-0.10143189912664785,-0.2478960535993323,-0.060820985338699174,-0.7375719352173195,-0.3715168711076172,0.41482636648396,-0.1349094318138317,-0.20529524448757813,-0.23729974593520722,-0.11468180076194315,0
-0.3447002827821348,0.13038047271667508,-0.44628655389100175,0.6784296863392819,0.29449865057168123,-0.3860591821016736,-0.1172908229820756,-0.020732788173359495,-0.21763682954733238,-0.2911263537915326,0.5724543183475211,-0.44742719557971095,0.004177227173315423,-0.29834656860849124,-0.20523947784142074,-0.10889523598235251,1
0.2821352888198049,-0.4630411004612491,0.10902995953954614,0.41772625391082785,0.228083298831118,0.34923929217429894,-0.2420391261595231,0.10373452978506326,-0.532194168871143,-0.40469765903153654,0.620185341008371,-0.7730526854431081,0.0798043016467172,-0.23340124941732127,0.5270307684276385,0.5745218031659617,0
-0.67512664390511,-0.40440328371656853,0.86848885098917,0.2380817837017021,0.1679576369588236,-0.2419984730414526,-0.5527287771961447,0.43231986108210874,0.07039342058849185,0.3699360936283941,-0.16519115081654115,-0.25860203472590026,0.061648879202272355,0.057599998014929626,-0.1709090961063595,-0.04651027118360748,0
0.24472437659229163,0.3023595992105437,-0.28994955019242147,0.4574785555585975,0.19338989761619108,0.24716293975940384,-0.031685253673954916,-0.0448917125213415,-0.5171660637323204,-0.3058886583017898,0.5400772630756382,-0.5684196571310263,0.12778572334806593,-0.28408335445988425,-0.22265629305380594,-0.09405404949367507,1
0.7624578210488624,-0.41633908298171834,0.17541755274338444,-0.5851166781155008,1.013172260612198,0.349503710347424,-0.5553682516015963,0.6190492302348989,0.5502372198528596,0.3819685656309153,0.15711841637180846,0.012694485935949962,0.1178813141376941,0.05009638139091452,0.002147970848281333,-0.08519490109674563,1
-0.9092207144110644,0.29341033574605513,-0.07351310252397175,-0.21788242494621027,-0.48527472533502625,-0.2628071634184872,-0.05353700292490016,-0.14618161816358888,0.009811909803294605,0.027232146804999913,-0.16664361137168962,-0.17243867329754545,-0.39657896485578925,-0.0015397176935192103,-0.08748966503228098,-0.013602287202153826,0
-0.9103953878647877,0.3476990381043794,0.02425772678709809,-0.7953336948768254,0.09949713418452821,-0.372368116100485,0.3355887010535945,-0.05101756132060575,0.06414246249125022,0.02394453114250969,0.0944645052011097,0.052364098789817154,-0.4169717613783679,-0.007659621153388585,0.005962376677447839,-0.018106042154764024,0
-0.6661481066416177,0.4905968665703002,0.30916978928453354,0.3680076812975357,0.017267706323159104,-0.37083633906442753,-0.10201461610303036,-0.2130872667357785,0.08266216747826505,-0.029064286507205495,-0.18564897629874952,-0.10959626680734527,-0.043784847309924824,8.3264425780466e-05,-0.0823810183612507,0.023793010673447856,3
-1.0682275775038206,0.19306464668372547,-0.2735532288945849,-0.4297490636288702,-0.6456937793101484,-0.28641289592386265,-0.019900780700673137,-0.17996762950052214,0.04409639658041303,-0.0280666165634732,-0.22625397457757132,-0.12402407985285846,0.5105598106618007,0.017342826655234095,-0.06204980918292893,0.0443793785057047,0
0.6917081239317096,0.9258036915410437,0.6040686832068503,-0.7553649027158799,0.1329756248486902,-0.44169333403549055,-0.09108990551457224,0.1374416557470889,0.40191086125488545,-0.30107341477566296,0.14470844489030582,0.07237583214407978,0.06449392176311425,-0.1275249739457504,0.10738205474435944,-0.0691448796596196,0
-0.7156219616535129,-0.43022305882504214,0.8117907268767284,0.2630146000145641,0.19276101558387637,-0.2951595325139417,-0.5847706762151333,0.4677883847992821,0.08425599026163905,0.29831350772908927,-0.12850739478107462,-0.24353513709957825,0.15762830395015526,0.004251011287039447,0.020765757194024792,-0.005367142889099841,1
0.04068632369233055,0.08001635555336029,-1.1771551260838555,-1.1428813010024683,0.1482595122131456,-0.6552383769864516,-0.3650382684076964,0.19119865239569786,1.1000579883552795,-0.1859196283234007,0.1481345355147265,0.2207714079464575,0.5405263030315927,-0.2224602426719266,0.37323058885163674,-0.020279045344305316,3
0.5786420529891305,-0.37959970883282584,1.0607379109986008,-0.08767001473711727,-0.3627380483604232,0.03751764484794795,-0.23758628502295506,-0.4945515352118053,0.33006700636448205,-0.32661199138397146,0.04894968483223386,0.03194434827106653,0.0640414358279387,-0.037160309701210426,-0.11479946116661494,-0.0061091751430391306,0
-0.20774175225036254,-1.44137287174113,-0.4682038969726522,-0.1954270486745309,-0.5666753731423408,-0.5776606771283573,0.41098574969736557,-0.4935209773626271,-0.019270701626945108,0.2788296363960102,-0.1824365488081637,-0.04078204413116315,0.49092052553379595,-0.03743775732403978,-0.09842898127295255,0.1001125770112549,2
-0.6287371944141045,-0.2748038331014924,0.7081492990165013,0.32825537964976603,0.05196110753808603,-0.2687599866495325,-0.31236848858859856,-0.06446102442937374,0.06763406233944252,-0.12787328723695224,-0.10554089836601671,-0.3142292951194273,-0.0917662690112736,0.05076536946834345,0.6673060431201937,0.6923688633330846,0
1.366359953670185,0.3915057590362827,-0.24529740015264428,0.10198248677086838,-0.28466255110287475,-0.719085705641529,-0.06710785859067792,0.1407439204796372,0.039000523909655915,0.1509618484905104,-0.2209497340244119,-0.19099580039576528,0.08472958675420467,-0.09574316342317721,0.05314865257869733,-0.015164140022727451,1
-1.0682275775038206,0.19306464668372547,-0.2735532288945849,-0.4297490636288702,-0.6456937793101484,-0.28641289592386265,-0.019900780700673137,-0.17996762950052214,0.04409639658041303,-0.0280666165634732,-0.22625397457757132,-0.12402407985285846,0.5105598106618007,0.017342826655234095,-0.06204980918292893,0.0443793785057047,2
-0.33023997768142294,-0.8590559821585237,0.1524571792002456,0.443172795535255,0.529911037320104,-0.21992982992465665,-0.5699248397154119,0.8095307436561914,-0.31830241867838815,-0.19672016043752014,-0.49942653373673485,0.1440097023912273,-0.009993551705118009,-0.06733601985645124,-0.25023001204622575,-0.19124129644026677,0
0.11028522170151464,-0.4918522952142497,1.0224513789534713,0.10148244591505742,-0.1719563240325131,0.35809132588019144,0.001369732700740034,-0.6492658605213969,0.028345619743192857,-0.18567798566166244,-0.06965854345930644,-0.10877783218448289,0.060341495268309175,-0.06609601246759023,-0.1753956452077262,0.04489041098339358,0
-0.6661481066416177,0.4905968665703002,0.30916978928453354,0.3680076812975357,0.017267706323159104,-0.37083633906442753,-0.10201461610303036,-0.2130872667357785,0.08266216747826505,-0.029064286507205495,-0.18564897629874952,-0.10959626680734527,-0.043784847309924824,8.3264425780466e-05,-0.0823810183612507,0.023793010673447856,3
-0.1339162519057071,-0.08960892526436115,-0.8332478969849291,-0.44560918257600174,-0.3848491319043581,0.36887786905401077,0.048508726088180354,0.17308432872557852,-0.6441286768714549,-0.6094851751396445,-0.592866412769648,0.15759519571295375,0.5625258759291609,-0.09332997706753979,-0.15878754033518042,-0.0855104602622771,0
-1.0682275775038206,0.19306464668372547,-0.2735532288945849,-0.4297490636288702,-0.6456937793101484,-0.28641289592386265,-0.019900780700673137,-0.17996762950052214,0.04409639658041303,-0.0280666165634732,-0.22625397457757132,-0.12402407985285846,0.5105598106618007,0.017342826655234095,-0.06204980918292893,0.0443793785057047,1
-0.36175675816633346,0.010124393019871558,-0.4635600066168324,0.5980315094439504,0.4040244853094923,-0.40192875542012063,-0.1512525776412862,0.19959213955547747,-0.2921711021154678,-0.6673431264724244,-0.4832006031834767,0.3080823679361043,-0.01944785346943223,-0.1782017401734906,0.029972918999267323,-0.07979488628870379,0
0.5955790355638375,0.23685546527605617,-0.1883176317542407,-0.15049859985763073,0.668064496455213,-0.23412849417338416,0.7858244080859742,-0.04361581266524572,-0.4711162986760412,0.4016334409237303,-0.061467977339751595,-0.04435481672378044,0.05927372081075871,0.03388848217722201,0.032872847680159537,0.08360742689379708,2
0.4498101896159861,0.6743284583584741,0.1236149620872748,-0.7638037390290107,-0.9543386663290497,-0.22410320570755243,-0.4317379963149367,0.10918324747629526,0.2747300508919594,-0.24148936580096736,-0.09739430675543356,-0.215269346433483,-0.2679073992601715,-0.12302805260518074,0.008821366363600397,-0.10203642258261109,1
-0.0778981207209146,0.7168646954224929,0.563277622294184,-0.43039471941376384,0.5009308128872235,0.1528248301146521,0.37271665718358493,-0.1420821342407773,-0.16253651401876734,-0.047114206679952864,0.0430820850021668,-0.005785956271298021,0.05943085234224699,0.008226575114518131,-0.00634579186390713,0.03413044220951514,0
-0.667322780095341,0.5448855689286245,0.4069406185956035,-0.20944358863307946,0.6020395658427135,-0.4803972917464253,0.28711108787546435,-0.11792320989279526,0.13699272016622066,-0.03235190216969572,0.0754591402740498,0.11520650528001733,-0.06417764383250352,-0.006036639034088909,0.011071023348478093,0.01928925572083766,2
-0.47913943767291184,-0.6638314217081183,0.866114375254891,0.3224335766957419,-0.07084757107702294,-0.275130795980886,-0.08423583660738065,-0.625106936173415,0.32787485392818083,-0.17091568115140526,-0.03728148818742344,0.012214629366832444,-0.06326700090644133,-0.08035922661619727,-0.157978829995341,0.030049224494716115,3
