PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,Performance
-3.2620736328465507,-1.777267966414982,-1.6971192841882896,-1.4056706335168423,0.5712276911090799,-0.017558260761726174,-0.08754980826493693,-1.0132488219578413,-0.35719536442713273,-0.35232436309414317,-0.023797374035415153,-0.6089656244974981,-0.05865324917159022,0.8116550823440444,0.9392804836427772,3
-3.6469924347747966,-0.37366965260013435,-0.27625808526791357,-1.1790273072720714,0.27762222072981296,-0.1998731100626019,-0.10053426447494088,-0.6150984234687498,-1.141338806903149,0.15802610317507884,0.5829954350299177,-0.13959481131030155,0.08486288710126667,0.8338847152366499,0.23654622278419926,3
-3.3156741765853064,-0.5881915798052277,-0.3614373485168678,-1.495291218414817,0.09794858575347087,-0.14243915163955287,-0.22854479009471734,-0.15370365793062685,-0.12115802793108695,-0.4764998449397092,-0.6227067239801953,-0.3381799835630014,-0.4319262855154317,0.5088595878067554,-0.06110662500458394,3
-3.39288691233892,-1.9383444643977696,-1.2703110863646663,-1.2737242680285805,-0.009888130971194287,-0.7852403835550686,-0.028879428721076655,0.4457675168278417,1.002099241298544,0.6112645992197954,-1.3085602991094167,0.9248895007764945,-0.02103527443382454,0.6699799042293489,-0.5599608144170255,3
-3.521306064938116,-0.8587370883907541,-0.36526190862403135,-1.2435395791574282,0.10566545907719621,-0.4460293389095601,-0.18008979111865137,-0.1444787475896993,-0.7034309555307451,0.4505120008378368,-0.7665457993444723,0.5352550280019052,-0.3069746144525766,0.626710477094504,-0.38794935352165605,3
-3.4055943029223052,-1.5776672180288989,-0.46645181421263865,-0.9637720327003472,0.5060125328431484,-0.5442586986163764,0.16295582881024487,0.23457050344716818,0.06650334457604468,-0.47218930390014613,-0.7021605048646592,0.30617458395648645,-0.6133372912331925,0.6401242372525636,-0.37614667729467954,3
-3.392048236609755,-1.2235321647306479,-0.7473240968922277,-1.1716707638831503,0.43260598621375734,-0.4536463241919107,-0.058663979718521414,-0.892716777798237,-0.07789258690668843,-0.6163373531349098,-0.4989940048092501,0.3933992717258995,0.4983243945974991,0.8006271620812658,0.4619041095046804,3
-3.6411855429802693,-0.32434059872501286,0.06481138733748126,-1.1148640915858958,0.09704759455947076,-0.4091056260856877,-0.08107583062506662,-0.27361891299202024,-0.8282402611539349,0.19238475695548143,-0.053476608968847206,-0.5737857662778173,0.6129181731015269,0.7613954690318431,-0.31113202361266934,3
-3.340407961004862,-0.744675360283011,-0.29318533195469904,-1.3152207272141525,0.0067039336614541645,-0.5633156741487417,-0.0981383479320865,0.14734221526523278,1.1985358757481475,-0.9604426102992821,-0.8457282665247596,0.4369287582663103,0.3494765808928354,0.689224828122052,-0.018995113766714145,3
-2.873134269647499,-1.9565753676413133,-0.9944761819399435,-0.2424038099743332,0.528890729528569,-0.45467286739754487,0.8737107987670495,-0.275789583483454,0.438908436143026,-0.25707857304354154,-0.029222595668924933,-0.10232183888555191,-0.12735625842015852,-0.20420245870853787,-0.1483242254667024,3
-3.48228789602829,-1.3291662210036055,-0.7756570908419886,0.09470135661008972,0.039236431617768075,-0.3486784242980504,-0.3439059226872241,0.4192943994546659,1.6528180455941448,-0.13731900714148543,-1.1130956489939379,0.16821156473292637,0.11084329075058415,0.13598907331153787,-0.03962471711185833,3
-3.719389012528125,-0.7386412688877564,0.04642719879228513,-0.7378962156434755,0.4020539287794566,-0.949871673050489,0.078267114737581,0.025371841051398336,0.29235534882228,0.6092063588440335,-0.36805161157350014,0.0814371171159326,0.17302921886439127,0.6976755910869828,-0.1575819397225672,3
-3.313983730629134,-1.9793755702693545,-1.3932400799736167,-1.214940763314198,0.4108719669196434,-0.5666849984517115,0.05532110397026249,-0.18614415180405847,1.0004291029019172,0.02931604749541214,-0.8762814783713485,0.13419940368980587,0.17471947970276597,0.7374134719569804,0.3335071482427775,3
-3.2446040462555925,-0.9801259798429571,-0.8851035934813298,-1.5759698770155404,0.07001361204410383,-0.17357707621138102,-0.22225891531506503,-0.6033958684472251,0.04414589359945981,-1.052577086788507,-0.3899804029885613,0.2281872505392939,0.16355674644131268,0.6924671738460763,-0.0056245052719140765,3
-3.426850581532416,-1.6159305732286118,-1.4237162645142984,-1.3927693016525255,0.06542346598512017,-0.35265248751670686,-0.0315313639922547,-0.4130232108089178,-0.2076584372842437,0.22940257745795692,-0.056320715151815914,-0.5063226456338428,0.8410011240997896,0.8611973533543252,-0.34937095726277767,3
-3.7084076519034816,-1.2185475017498875,-0.18664721483802577,-0.6913298813375095,0.4628722958870645,-0.8748248020941838,0.26605604594861965,0.054769394457533094,-0.3787268556607203,0.2071507855633438,0.2757550398626535,-0.11720249132507296,-0.06500619254546457,0.6707703562887809,-0.23868125744745136,3
-3.2719409028247832,-1.9492434872324755,-1.3872064711213752,-1.195738107805116,0.3690370191420912,-0.6309857132770667,0.03858054859279639,-0.44493879871225017,1.2482443365782014,-0.669913886015474,-0.8884465940493074,0.31481173345839575,0.5986932009825208,0.8578492303462496,0.6508475175840929,3
-3.564697651640465,-1.2395335608317803,-0.5354841613381435,-1.1237520333713118,0.23494334189197344,-0.37065217426285657,0.06994089961708896,-0.031074808351028216,-1.1439323488453312,-0.04176197515449684,0.21641968294444303,0.38042271387114035,-0.38721263732439143,0.7508118341326585,-0.28422604100906756,3
-3.4394576171764557,-0.8282214707260794,-0.2762682649190886,-0.8020957283872939,0.27657591293783435,-0.2929916534510443,-0.2204006901914743,-0.4347806052904153,-0.35473985288359544,-0.2697545624841451,-0.8926175445236508,-0.7075448332991289,0.3012335225793362,-0.3320400859181378,-0.4453954402660173,3
-3.604467464787152,-0.49337753455237265,0.18975956380111486,-0.7453210273796471,0.8819280405193777,-0.5072686093459109,0.008596327807410375,-0.7692120546420209,-0.5580382599561436,-0.11074224802379018,-0.13038210515034593,-0.41750154139855655,-0.2718441076370596,0.7123906470107054,0.06336496998767305,3
-3.557324430969303,-1.145031928597723,-0.6315232672418114,-1.1773312627068742,0.04655144522811289,-0.6700770175107812,-0.026218471497141488,0.018193479471819762,0.1452925148510517,0.5885120559812774,-0.5719364850295583,0.24350358942970562,0.3336534661854647,0.6794289888984127,0.2845716994279066,3
-3.341487232508818,-1.2650411751572932,-0.5607626118037425,-1.1773235476470825,0.4426192470732807,-0.42460141744920044,-0.11801426585463383,-0.21219928473146377,0.04510015240049403,-0.07109176750824686,-1.2876726399590943,0.3785397913788634,-0.5471604913181185,0.5931473489945995,-0.3807733704411317,3
-3.448817083557444,-1.4215845272481105,-1.5432709069472172,-1.215119506427929,0.17583543295190962,0.12101999518159112,-0.3616631740792652,-0.9572623089278289,-1.5650845348838778,0.19981292769199968,0.26628747822989995,0.4844953293802424,-0.16754655510182292,-0.03635880920036327,-0.1046134185514365,3
-2.510600142885016,-1.7540594228635142,-2.0150312559671173,-1.6269771573598215,-0.008667564208275469,0.33112229720659303,0.5175758347904073,-0.6592539961959635,0.275048613862248,-0.4951562630651455,0.08928396978170927,-0.25195530104972397,-0.04982186320925634,0.8127010697036182,0.18261204361119437,3
-3.13827579414499,-1.7680346600837213,-1.7530027622803024,-1.689856972090261,0.058862482390086346,-0.20468332682784052,-0.15239141097915362,-0.5432642077754919,0.7192614393288491,-1.0365851274676356,-0.35387005563737756,0.4054764590139657,0.34012175016373986,0.79843792738283,-0.02120219316935737,3
-3.346875351048798,-2.217167121598023,-1.0368024106405416,-0.9014512523036725,0.3459259247756592,-0.9516030255352507,0.32803537556859774,0.31410931692832317,1.662110505054799,-0.9482346814166807,-0.7838103361951296,0.43834347714800503,0.4185141785931542,0.7744115383604105,0.43597567261394776,3
-3.4098802406151405,-0.9016257437100321,-0.7693027638309133,-1.5816303758392642,-0.3160409289415407,-0.3900077695302515,-0.1898134070936851,0.3075143888228316,0.26733099535719995,0.15227232232768015,-0.46292288320886943,0.07829156824309991,-0.0011141819707217449,0.5712690006632233,-0.18295691534868788,3
-3.3428626492862725,-1.041512908960463,-0.7881456531672961,-1.3547899230112694,0.6129063045125632,0.07853782239372809,-0.23029652784543553,-1.0756797374172324,-1.4472190841895425,-0.30702884616976855,-0.3120944456484862,0.08372742037055803,-0.6705960505711843,0.7329731441766986,-0.12524297807706922,3
-3.5794153314578963,-0.8533332328314718,-0.594373258300149,-1.2610336689104422,0.1509539056224859,-0.3619722234817322,-0.1075613295588048,-0.5119211242739881,-0.8851221362488481,0.44375141692019016,0.006188362086570032,0.031158325129788056,0.22427912988913978,0.7421303153003215,0.44100547242583277,3
-3.4914360616972067,-2.2068373150345186,-1.1855346312953412,-1.0008757202880152,0.025755980834924197,-0.9729992730402417,0.32954147986083926,0.8916537252584191,1.4233910213224021,0.1654382880990721,-0.4592994692209577,0.2059806881434233,0.23978202722437902,0.7303378339577477,0.3577398819033103,3
-3.6576752534405155,-0.6500048141651142,-0.46646995642043637,-0.08481783457826764,-0.30800492510937616,-0.07619962193856733,-0.49880527609216907,-0.03498600561260867,-0.2749337531779169,0.18270633632347924,-0.2528626580674723,-0.404076524619853,0.7556488943633204,0.23688875038873458,-0.3389485542251889,3
-3.4421094343600154,-1.8440854847945056,-1.2813094328664099,-1.198730801419806,-0.010793345420119893,-0.8475192424275577,0.06977719645959543,0.4212560588620627,1.3640252298576256,0.5537577433297686,-0.8763027427039168,0.41857763145396465,0.3223791748783027,0.6634462241332297,-0.27672164134656885,3
-3.1603666946335833,-1.47633596431747,-1.71585275333864,-1.7735593782938288,0.16326494278445935,0.10342146720120848,-0.23373426904081693,-1.0733788115212997,-0.3111532117710506,-1.181345766528723,0.22425479147875071,0.19313119471404805,0.23074741386741493,0.8611392537847388,0.13523157982856873,3
-2.5932775753864474,-1.283161086953125,-0.4203621918863655,-1.1367734421390523,0.5584695804946636,-0.8233584388241474,-0.6593097300381625,-0.4083794130305406,0.07261317936758094,-0.5609196728027099,-1.1099622951369201,0.9011421231632571,0.017963643110708513,0.6987646596686904,-0.35214705250583134,3
-2.7985097974722892,-1.0150981042972196,-1.026075738415758,-0.3735564655229028,0.0420520376738277,0.10436090587608005,-1.23821878733635,-0.6524313048126487,-1.6736290985885969,0.253553597958866,0.17141221697088305,0.4137980472168046,-0.23678645958892292,0.2555868894267367,-0.14533182783313595,3
-3.4967637958990943,-1.5048144809899673,-0.4507565636343042,-0.6817417470901805,0.7004898534260777,-1.041514099805299,0.1907460941341235,0.15440005871548096,1.6093965223632822,0.14118678995860276,-1.0698499521097704,0.054600038084420655,0.028156455338433375,0.67853560536536,-0.20774311027383266,3
-3.61848539646484,-0.39975820263397754,-0.0007266884609541391,-1.160256804720227,0.21264283813382906,-0.3326286970039923,-0.16825148572647455,-0.25722111656301,-1.041360209972094,0.30670939866554003,-0.24671546857006232,0.4491841647206162,-0.24449033925411967,0.7632939265525788,-0.14578956965239362,3
-3.467672302927857,-1.263308622232484,-0.9230382307606395,-1.334336482669187,0.15365197586403245,-0.3581396560337215,-0.13817106929704911,-0.2600083202457938,-0.5273838662220288,0.3813194593077971,-0.466341422025863,0.4692362344814486,-0.09765927863870004,0.7715481997165891,-0.22578796903684847,3
-3.418426148009801,-1.8861908416115245,-1.3113855485866874,-1.210717883459433,-0.04041561472066024,-0.8502302160940635,0.04399978652351055,0.4480667716154996,1.4170074153315642,0.5499771229745495,-1.0563735748475294,0.054907247433766626,0.4143425232433424,0.6426910888599411,0.5201403352002644,3
-3.4523715956361545,-1.7094123426416565,-1.7268054774043373,-1.4686847331457815,0.20568737301337792,-0.19804402828431214,-0.06863322915203182,-0.7851553125422155,-0.6719111760095956,0.368566936640627,0.4397520566322337,0.12598042689607203,0.3867829106548261,0.9252255376172654,0.5245244038945257,3
-2.8914969276787352,-1.186589987142936,-1.1239747340616957,-1.198097172226018,-0.031015494821542644,-0.05826455511013495,0.577176523301331,-0.7653247957491164,-0.7715680638838555,0.5318797804645752,0.20119283125703336,0.13599075028037988,0.31581632599859544,0.8095864634166271,0.480803290822457,3
-3.4756493242649458,-1.3889125925391175,-1.6901424032975967,-0.49478522963165666,-0.10173326945692229,0.4719800026791987,-0.6906374483731691,-0.9059433870301701,-1.5358382040251373,0.1673042614045314,0.2264281931403428,0.4575629495347061,-0.20642756206100565,0.33357716479196664,-0.1184760260357666,3
-3.4951779798358866,-1.349543217305985,-1.425122418157459,-1.4586231701887307,0.24420523636284142,-0.08497368006914263,-0.11903668328455672,-0.9819040673480626,-1.2404212416193587,0.31498273717997416,0.6204235565538819,-0.003897730695457735,0.2914697973152421,0.9108023952389838,0.5818615575263155,3
-2.461136267352333,-1.3942201718418235,-1.0889360973984634,-1.5686282079815075,0.20264778952083623,-0.5723024236309593,-0.6999727499423346,-0.2897521255579704,0.5814705447653893,-0.950335790913301,-0.40888603180683725,0.36171155669606414,0.3097628526358226,0.7204476520176001,-0.04805799496672683,3
-3.5718116001093225,-1.4687688977356381,-1.4589670107523156,-0.8764613235547455,0.4696489839919102,-0.18811818683585663,-0.19648743167687288,-1.2047839550592285,-1.2617836271894034,0.357549248809406,0.7230761823425905,-0.09559698252435869,0.14059866672036309,-0.03927581826405041,0.04002798437631601,3
-3.3479033703301817,-1.5306513208897012,-0.8734440175523641,-1.1123916439953585,0.40319616927489166,-0.5999506245368591,0.031045813458563137,-0.03996198789139577,0.9755362065693386,-0.07501442393762084,-1.0360865834752426,0.002106079647863357,-0.10843292866640726,0.601036811276762,-0.15487135100246494,3
-3.3138327324056727,-1.5133875417166376,-0.754357730664553,-1.1188455239528559,0.2332044327446459,-0.7272507169166036,0.006386667955564834,-0.3449234427371115,0.8854286082393364,-0.6703172114666689,-1.2591608065607254,0.004404201191113066,0.9197922759510131,0.6977320087329945,-0.5897303240348739,3
-3.4423440945676167,-0.9000927685234547,-0.8520295519915733,-1.261856832670858,-0.4050068828520923,-0.2949914246655694,-0.32897203239940853,0.29807961949873746,0.22288110686471463,0.1215183685224934,-0.4417781472962891,0.14505503215507087,0.08518443291067056,-0.3375968343504967,-0.13957368484508756,3
-3.537795775398362,-1.1844013038308556,-0.896543252381949,-0.2134933221498,-0.29938706059165077,-0.1131233347624398,-0.5978192365857539,0.09415415978971226,-0.15012444755472698,0.44083358020583463,-0.9659318484430974,0.7049642696598695,-0.16424389319078303,0.10220375845139557,-0.4157658841341756,3
-3.6529274754096392,-0.355625010399121,-0.0102610309827329,-1.100959771926397,0.1848936641700798,-0.4007303053219894,-0.09080067180943732,-0.2581046963110644,-0.6414716221237863,0.26198062393671606,0.017033226223961417,-0.19735944049007814,0.08250376231915778,0.7766749680230133,0.7672844335214899,3
-3.600130815169035,-0.7851628032620511,-0.329840207994933,-1.1672696997498233,0.08506930857757639,-0.5570066692956117,-0.0766219256296664,-0.17855527533402726,-0.4232175507587113,0.5349278565206246,-0.3912649851079101,0.11362543183817586,0.23834035284588068,0.6650058465201311,0.3419088530596964,3
-3.5371941497607806,-1.9538679559438414,-1.3679616295080177,-1.1613692490384275,0.20319606173833615,-0.5127357552653676,0.24327626944198524,-0.005019675423622971,-0.18860339834390805,0.05864583984916219,0.6278108445321892,0.13608232618208282,0.3346673336964931,0.8950779570950392,0.4300544776748415,3
-3.510478687127589,-0.9034394968968125,-0.6213551715137612,-1.3242749197121362,0.19216983921349595,-0.245069307818552,-0.188574523429574,-0.4567570750516408,-1.095893931831792,0.32773525984714424,-0.2856699221042148,0.3393580768899188,-0.19297239197828409,0.7571250573383074,-0.16845081540505866,3
-3.5145180467695707,-1.5049010539333947,-0.9332063264886896,-1.1873928256639248,0.008033581878649387,-0.7831473657259507,0.024184982635383406,0.21494223427766684,0.7138025804608147,0.6420962554419303,-0.7526079849512064,0.3733817470212354,0.4289665795250488,0.6938521312766944,0.22723454579611682,3
-2.8499265650885315,-0.49014325110021284,-0.7698251218438772,-1.1657685814664214,-0.4893207735058035,0.24078252541349532,0.27741358381389325,-0.32773404011006574,-0.731143342800729,0.07087803175531462,0.19799185176324807,-0.12329870228099532,0.11415884777199152,-0.24569685952714154,0.13530035956557734,3
-3.38429361670855,-0.9051720498216216,-0.25907955255686416,-1.1672619846900316,0.4811371104227442,-0.31153106923403096,-0.1684177199871587,-0.4089480395373108,-0.523409913209269,-0.1246759669688997,-1.1070011400374464,0.24866163378733364,-0.6424736046577025,0.5787242066163178,-0.32343621680934187,3
-2.6756597292182502,-1.3065992337025065,-1.0532140786236268,-1.1980894571662264,0.36505230702362523,0.1872110449514457,0.48538072894383866,-0.9957175599524,-0.8717604263344131,-0.1277240430249491,-0.5145433236725028,0.27102695222953777,-0.5649976315049878,0.7233048235128138,-0.18454177904658123,3
-3.4784996807383837,-1.218606213726426,-0.6669449678709096,-1.253601142114479,0.06714759572773271,-0.5590996871247296,-0.12968633698612647,0.05227000721614772,-0.13492088992098206,0.5040962002984897,-0.9472172992661205,0.6651331855934349,-0.2116615011129926,0.6411336194727857,-0.44528650715344587,3
-3.314598903156291,-1.0735781836625204,-1.0101288388848797,-1.425407018654942,0.6234891941526597,0.1604702460370694,-0.27441410719830805,-1.7221207027396777,-1.8504252282687585,-0.9366902874792193,0.10130337526479594,0.5202164968813235,-0.170426131954024,0.9021575878377376,-0.012423704712609618,3
-2.8719682721077944,-1.2259593623760687,-1.3889947192018333,-0.2342592316689438,-0.37695400064130624,0.4986891276382064,0.0055757582127186345,-0.6893641154312239,-1.0669850262896343,0.3842013046891324,-0.19280253215650583,0.5974514305105437,-0.1820810333776523,0.23236123296960987,-0.21953429273962513,3
-3.5311941708387278,-0.8352690673273918,-0.35682212120854523,-1.2305109505515175,0.12628524216858644,-0.4401037536324315,-0.1576351195004356,-0.12339122611168002,-0.6339893463416552,0.41891169944757867,-0.6831232692986948,0.4218251835983067,-0.1789111690215432,0.680000588558117,-0.267547434771195,3
-2.6574127045586873,-1.1428369651200097,-1.115237253143484,-0.2853976220451995,-0.6102596388091271,0.18603805289474706,0.0562248458037202,-0.1481836894688674,1.0663055793109808,-0.8453584641359082,-1.008597177384035,0.5377849731730958,0.3306339963864595,0.0667445233806111,-0.1344993025882921,3
-3.544620998306713,-1.1861339076881643,-0.9513526454205867,-0.9543703566265409,0.11252575456925995,-0.26871860275576964,-0.23754260669628666,-0.20652422521537106,-0.41069455273519007,0.29194740418122456,-0.18946038530629827,0.6932368371072589,0.018373279349699803,-0.03960115492438765,-0.11798402704623656,3
-3.3902965802212575,-1.1225790855292814,-0.6543555608066918,-1.1293267186762737,0.4060664088461883,-0.4188156291971562,-0.012714430581396763,-0.7910316606503829,0.08559476830785095,-0.9052962532394001,-0.3418771285918354,-0.16413376879856378,0.9682153281927293,0.9114399269712595,-0.24847392079947514,3
-3.543982167929326,-1.3077039904012009,-0.8000172116433595,-1.2175160025319307,0.300827938936883,-0.17561772844897705,0.039001495687950555,-0.364440657290989,-1.6058369343354677,-0.13293841475493126,0.6138730301389231,0.2979556071627526,-0.40127386028113227,0.8279363029128487,-0.18512942164293125,3
-3.43345218609205,-1.9650628097320757,-1.963437395687702,-0.37575167325080805,-0.360248836775117,-0.025672068646715174,-0.4717154810775729,-0.19547782490752552,0.2762064615026846,0.25132445821621285,-0.33912929429621846,-0.22318355957228,0.8556683999305497,0.2834005232476039,-0.49758940662575823,3
-3.333938970089975,-1.2289360202899304,-0.5182127472161102,-1.1541766741301362,0.38731753966846766,-0.5377034396197387,-0.131192441278368,-0.5252744011139483,0.10379859381141454,-0.6095767692172631,-1.2717281662402922,0.8974959745980168,-0.03292934974421735,0.6852073238754482,-0.3670507164428084,3
-3.4165016134731925,-1.9389136806689713,-1.5359386917761748,-1.2951625757894587,0.04886707520135619,-0.6523819607820576,0.040086652885037904,0.1326056096178459,1.009524852845805,0.4437590835002788,-0.5639357270751355,0.08244894445381401,0.4199610496137455,0.8137755259435869,0.5726117268734555,3
-3.6392008801759785,-0.3315877730645569,0.2638063618442618,-1.0664928355596082,0.14675824108891955,-0.5276631428178717,-0.13731208179733614,0.0761447323769508,-0.5794556244819572,0.39788583826597446,-0.6441688157645424,0.5316512714290039,-0.23042911629737883,0.6861694577723884,-0.2448861890185299,3
-3.416353229604968,-1.4231175024346878,-1.4605441187865575,-1.5348930495963353,0.26480138686246124,0.02600365031690899,-0.22250454877354167,-0.9478275396037348,-1.5206346463913922,0.23056688149718643,0.2451427423173197,0.41773186546827146,-0.2538451699832152,0.8725070258133568,-0.14799664905503687,3
-3.2620527969241713,-1.972711508295838,-1.3956462585368614,-1.2087667364110266,0.34841723605070096,-0.6369112985541951,0.016125876974580622,-0.46602632019026946,1.1788027273891113,-0.6383135846252158,-0.9718691240950849,0.42824157786199424,0.47062975555148734,0.8045591188826368,0.530445598833632,3
-3.2483262016905106,-1.9486742709612739,-1.1215788657098669,-1.1742998000442377,0.3102818129695407,-0.7638441360500776,-0.030385533013318172,-0.13177689150225425,1.2408187250309406,-0.5024083702959575,-1.6330711660835888,1.1572522897810762,0.1576968769349507,0.7140536086320116,-0.48172502370638803,3
-3.5557481438829153,-0.8146038961558977,-0.37479625114581006,-1.1842425463635982,0.07791628511344695,-0.5141309472275573,-0.10263897720161413,-0.14536232733775373,-0.3035423676824375,0.40578322610901285,-0.5027971045504486,-0.1112885772087891,0.020019487120700827,0.6400915185649385,0.5251246496522275,3
-2.8768032913855235,-1.048405809223833,-0.5647922582819268,-1.0414464001780541,-0.2577837819861001,-0.41383304543353794,0.6227631207720308,-0.08091436655387702,0.08514765114254319,0.5154921622725976,-0.7757558177672739,-0.30041537113754857,0.6560323169692663,0.6151436989098836,-0.6125906084514439,3
-3.443589711368528,-0.8709671399260511,-0.4886778370679034,-0.12715416472535268,0.11460245410336084,0.13444528312825887,-0.6365506195867862,-0.36706388696374626,-0.5386134708430139,-0.1879385870615548,-1.1257156892144233,0.2884927178537682,-0.595055996735493,0.03979434559492773,-0.2939155937900716,3
-2.855478561647548,-0.9002951469359672,-0.8577133754439159,-1.264305488676572,0.02809851902754068,0.16578312349108604,0.42330520367982116,-0.9279970228106356,-1.620291534265652,0.3938797253211346,0.0065835169421192274,0.4277421888525794,-0.3248117546394459,0.7568679516127182,-0.1917177621271056,3
-2.833387661158955,-1.1919938427022183,-0.8948633843855782,-1.180603082473004,-0.07630394136683233,-0.14232167053796296,0.5046480617414845,-0.39788241906482763,-0.5898768831657525,0.5386403643822218,-0.5715413301740089,0.640087453152497,-0.21543741834312102,0.6941666252108096,-0.3481515351250317,3
-3.5770544290425623,-0.5360990617728187,-0.529792789071386,-1.3477847430414647,0.3444120322236481,0.05744019462376676,-0.23013029358475134,-0.9239528144429316,-1.9651693809523674,0.12435651946467122,0.5481912258188978,0.28424995130384045,-0.2726127851676014,0.9175428641129594,0.052403669079879034,3
-3.392048236609755,-1.2235321647306479,-0.7473240968922277,-1.1716707638831503,0.43260598621375734,-0.4536463241919107,-0.058663979718521414,-0.892716777798237,-0.07789258690668843,-0.6163373531349098,-0.4989940048092501,0.3933992717258995,0.4983243945974991,0.8006271620812658,0.4619041095046804,3
-3.5211896799818474,-1.8972906565551753,-1.2227653378991727,-0.3207460195955674,-0.41654230457565367,-0.04298999021569788,-0.5880937776231003,0.05932680167674442,1.8034721392495516,0.6991377242638943,-0.5598855787602721,0.5112254627187424,0.27583639860788445,0.07748879879761444,-0.42784628675790426,3
-3.13827579414499,-1.7680346600837213,-1.7530027622803024,-1.689856972090261,0.058862482390086346,-0.20468332682784052,-0.15239141097915362,-0.5432642077754919,0.7192614393288491,-1.0365851274676356,-0.35387005563737756,0.4054764590139657,0.34012175016373986,0.79843792738283,-0.02120219316935737,3
-3.3613440508172543,-2.0512173024732485,-1.790937399559612,-1.4482235777439074,0.14250084621001496,-0.38924590665018094,-0.06830356496113772,-0.19987665957406053,0.14773167950736055,0.39731141862866837,-0.4302310746746792,0.6465254429561205,0.07890572508372716,0.8775189532533426,-0.24136565693429177,3
-3.5880366285332816,-1.0425458742097788,-0.6212815193169353,-0.815213674331591,-0.06895408605000786,-0.5402299776513446,-0.1194275476657403,0.1104438272955795,0.2643299815731056,0.26879920207160035,-0.39367487289956316,-0.2472659871827868,0.8898430146620872,-0.11862408122531362,-0.3824231003726487,3
-3.5724398650134446,-0.892067980100929,-0.8501800305194016,-1.3331613791577064,0.23795114921092014,-0.1617223820851767,-0.11591379858137896,-0.824641901597126,-1.2689366364854928,0.3220235395102178,0.503115454639245,-0.12861563755784067,0.3147301042991807,0.8679664612157268,0.6573963438931927,3
